ts,wall,phase,chip,duty_cycle_pct,mem_used_mib,mem_total_mib,mem_pct
1785431246.332,17:07:26,timeslice,0,0.0,0,0,0.0
1785431246.332,17:07:26,timeslice,1,0.0,0,0,0.0
1785431246.332,17:07:26,timeslice,2,0.0,0,0,0.0
1785431246.332,17:07:26,timeslice,3,0.0,0,0,0.0
1785431246.332,17:07:26,timeslice,4,0.0,0,0,0.0
1785431246.332,17:07:26,timeslice,5,0.0,0,0,0.0
1785431246.332,17:07:26,timeslice,6,0.0,0,0,0.0
1785431246.332,17:07:26,timeslice,7,0.0,0,0,0.0
1785431247.332,17:07:27,timeslice,0,0.0,0,0,0.0
1785431247.332,17:07:27,timeslice,1,0.0,0,0,0.0
1785431247.332,17:07:27,timeslice,2,0.0,0,0,0.0
1785431247.332,17:07:27,timeslice,3,0.0,0,0,0.0
1785431247.332,17:07:27,timeslice,4,0.0,0,0,0.0
1785431247.332,17:07:27,timeslice,5,0.0,0,0,0.0
1785431247.332,17:07:27,timeslice,6,0.0,0,0,0.0
1785431247.332,17:07:27,timeslice,7,0.0,0,0,0.0
1785431248.333,17:07:28,timeslice,0,0.0,0,0,0.0
1785431248.333,17:07:28,timeslice,1,0.0,0,0,0.0
1785431248.333,17:07:28,timeslice,2,0.0,0,0,0.0
1785431248.333,17:07:28,timeslice,3,0.0,0,0,0.0
1785431248.333,17:07:28,timeslice,4,0.0,0,0,0.0
1785431248.333,17:07:28,timeslice,5,0.0,0,0,0.0
1785431248.333,17:07:28,timeslice,6,0.0,0,0,0.0
1785431248.333,17:07:28,timeslice,7,0.0,0,0,0.0
1785431249.333,17:07:29,timeslice,0,0.0,0,0,0.0
1785431249.333,17:07:29,timeslice,1,0.0,0,0,0.0
1785431249.333,17:07:29,timeslice,2,0.0,0,0,0.0
1785431249.333,17:07:29,timeslice,3,0.0,0,0,0.0
1785431249.333,17:07:29,timeslice,4,0.0,0,0,0.0
1785431249.333,17:07:29,timeslice,5,0.0,0,0,0.0
