ts,wall,phase,chip,duty_cycle_pct,mem_used_mib,mem_total_mib,mem_pct
1785432272.092,17:24:32,timeslice,4,0.0,0,0,0.0
1785432272.092,17:24:32,timeslice,5,0.0,0,0,0.0
1785432272.092,17:24:32,timeslice,6,0.0,0,0,0.0
1785432272.092,17:24:32,timeslice,7,0.0,0,0,0.0
1785432273.093,17:24:33,timeslice,0,0.0,0,0,0.0
1785432273.093,17:24:33,timeslice,1,0.0,0,0,0.0
1785432273.093,17:24:33,timeslice,2,0.0,0,0,0.0
1785432273.093,17:24:33,timeslice,3,0.0,0,0,0.0
1785432273.093,17:24:33,timeslice,4,0.0,0,0,0.0
1785432273.093,17:24:33,timeslice,5,0.0,0,0,0.0
1785432273.093,17:24:33,timeslice,6,0.0,0,0,0.0
1785432273.093,17:24:33,timeslice,7,0.0,0,0,0.0
1785432274.093,17:24:34,timeslice,0,0.0,0,0,0.0
1785432274.093,17:24:34,timeslice,1,0.0,0,0,0.0
1785432274.093,17:24:34,timeslice,2,0.0,0,0,0.0
1785432274.093,17:24:34,timeslice,3,0.0,0,0,0.0
1785432274.093,17:24:34,timeslice,4,0.0,0,0,0.0
1785432274.093,17:24:34,timeslice,5,0.0,0,0,0.0
1785432274.093,17:24:34,timeslice,6,0.0,0,0,0.0
1785432274.093,17:24:34,timeslice,7,0.0,0,0,0.0
1785432275.093,17:24:35,timeslice,0,0.0,0,0,0.0
1785432275.093,17:24:35,timeslice,1,0.0,0,0,0.0
1785432275.093,17:24:35,timeslice,2,0.0,0,0,0.0
1785432275.093,17:24:35,timeslice,3,0.0,0,0,0.0
1785432275.093,17:24:35,timeslice,4,0.0,0,0,0.0
1785432275.093,17:24:35,timeslice,5,0.0,0,0,0.0
1785432275.093,17:24:35,timeslice,6,0.0,0,0,0.0
1785432275.093,17:24:35,timeslice,7,0.0,0,0,0.0
1785432276.093,17:24:36,timeslice,0,0.0,0,0,0.0
1785432276.093,17:24:36,timeslice,1,0.0,0,0,0.0
1785432276.093,17:24:36,timeslice,2,0.0,0,0,0.0
1785432276.093,17:24:36,timeslice,3,0.0,0,0,0.0
1785432276.093,17:24:36,timeslice,4,0.0,0,0,0.0
1785432276.093,17:24:36,timeslice,5,0.0,0,0,0.0
1785432276.093,17:24:36,timeslice,6,0.0,0,0,0.0
1785432276.093,17:24:36,timeslice,7,0.0,0,0,0.0
1785432277.093,17:24:37,timeslice,0,0.0,0,0,0.0
1785432277.093,17:24:37,timeslice,1,0.0,0,0,0.0
1785432277.093,17:24:37,timeslice,2,0.0,0,0,0.0
1785432277.093,17:24:37,timeslice,3,0.0,0,0,0.0
1785432277.093,17:24:37,timeslice,4,0.0,0,0,0.0
